"";"Harry Potter i Czara Ognia";"Harry Potter i Insygnia Smierci";"Harry Potter i Kamien Filozoficzny";"Harry Potter i Komnata Tajemnic";"Harry Potter i Ksiaze Polkrwi";"Harry Potter i Przeklete Dziecko";"Harry Potter i Wiezien Azkabanu";"Harry Potter i Zakon Feniksa";"Opowiesci z Narni. Kon i jego chlopiec";"Opowiesci z Narni. Ksiaze Kaspian";"Opowiesci z Narni. Lew, czarownica i stara szafa";"Opowiesci z Narni. Ostatnia bitwa";"Opowiesci z Narni. Podroz Wedrowca do Switu";"Opowiesci z Narni. Siostrzeniec Czarodzieja";"Opowiesci z Narni. Srebrne krzeslo";"Zmierzch.Ksiezyc w Nowiu";"Zmierzch.Przed Switem";"Zmierzch.Zacmienie";"Zmierzch.Zmierzch"
"ukochana";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0150367014511277;0;0,0278792061239793;0
"ukochany";0;0;0;0;0;0;0;0,00301581541644669;0;0;0;0;0;0;0;0,0246570834511336;0;0,0114290343893666;0
"ukoñczyæ";0,00114242965650495;0;0;0;0;0;0;0;0;0;0,0030932642985177;0;0;0;0;0;0;0;0
"ukraœæ";0,000936674292199236;0;0,00802097895398322;0;0;0,00197549333288014;0;0;0;0;0;0;0;0;0;0;0;0;0
"ukryæ";0,00135490637956822;0,00140686590106371;0,00193373435598014;0;0;0;0;0,00218119979451441;0;0;0;0;0;0;0;0;0;0;0,00749416116169737
"ukrywaæ";0;0,00281373180212743;0,00386746871196029;0;0;0;0,00191261114057222;0;0;0;0,00183428516052974;0;0;0;0;0;0;0;0,00749416116169737
"ulica";0;0;0,00534731930265548;0,00779784776785484;0;0;0,00264445383587133;0;0;0;0;0;0;0;0;0;0;0;0
"umar³y";0;0,00237248174831526;0;0;0;0,00240944177555162;0;0;0;0;0;0;0;0;0;0;0;0;0
"umawiaæ";0,00228485931300991;0;0;0;0;0;0,00322535006300257;0;0;0;0;0;0;0;0;0;0;0;0
"umbridge";0;0,00778075971577043;0;0;0;0,00395098666576028;0;0,0723795699947206;0;0;0;0;0;0;0;0;0;0;0
"umiejêtnoœæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00751835072556386;0,00792177442303314;0;0
"umieraæ";0,0005067086146275;0,00105228092869685;0;0;0,00159355375153317;0;0,00143055868062163;0;0;0;0,00137197389655808;0;0;0;0,0114331158046506;0;0,00351359168630727;0;0
"umieœciæ";0,000936674292199236;0;0,00267365965132774;0,00389892388392742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"umrzeæ";0;0;0;0,00389892388392742;0;0,00197549333288014;0;0;0;0;0;0;0;0;0;0,0061642708627834;0;0;0
"umys³";0;0,00474496349663051;0;0;0;0;0;0,00367828710469262;0;0;0;0;0;0;0;0;0;0;0
"unieszkodliwiæ";0,000936674292199236;0;0;0;0;0;0,00264445383587133;0;0;0;0;0;0;0;0;0;0,00649503661639617;0;0
"unikn¹æ";0,00114242965650495;0;0;0;0;0;0;0;0;0;0;0;0,00767831563461841;0;0;0;0;0;0
"unosiæ";0,00342728896951486;0;0;0;0;0;0,00322535006300257;0;0;0;0;0;0;0;0;0;0;0;0
"upadaæ";0;0;0;0;0;0;0,00322535006300257;0;0;0,00348490076549741;0;0;0;0;0;0;0;0;0
"upiór";0,00114242965650495;0;0;0;0;0;0,00645070012600514;0;0;0;0;0;0;0;0;0;0;0;0
"upokorzyæ";0;0;0;0;0;0,00240944177555162;0;0,00367828710469262;0;0;0;0;0;0;0;0;0;0;0
"uprzedzaæ";0;0;0,00326097139903974;0;0;0;0;0;0;0,00348490076549741;0;0;0;0;0;0;0;0;0
"uratowaæ";0;0;0;0;0,00183956306717083;0,00370096071080659;0,00330281035297404;0,00188331258518961;0;0;0,00316755240518558;0;0;0;0;0,0153978241918743;0;0;0
"uroczysty";0,000936674292199236;0;0,00267365965132774;0;0;0;0;0;0;0;0,00253615715497374;0;0;0;0;0;0;0;0
"urodziæ";0;0;0;0,00389892388392742;0;0;0;0;0;0,00285725859734166;0;0;0;0;0;0;0,00649503661639617;0;0
"urodziny";0;0,00281373180212743;0,00580120306794043;0,00281991130096079;0,00213053033026131;0;0;0;0;0;0;0;0;0;0;0,00445833198739866;0;0;0
"urok";0,0015813770759364;0;0;0;0;0;0;0;0;0;0;0;0,01062849888153;0;0,0178406945511396;0;0,00548275003278923;0;0
"usi³owaæ";0;0;0;0;0;0;0,00264445383587133;0,00301581541644669;0;0;0;0;0;0;0;0,0061642708627834;0;0;0
"us³yszeæ";0,000790688537968198;0;0,00225695533478272;0;0;0,00333520402588069;0;0;0;0;0;0;0,01062849888153;0;0;0;0;0;0
"usun¹æ";0,00114242965650495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00792177442303314;0;0
"uwaga";0;0;0,00225695533478272;0;0;0,00333520402588069;0;0;0;0;0;0;0;0;0;0;0;0,00964775756842741;0,0174935993264092
"uwalniaæ";0,00237206561390459;0,00328404311679121;0;0,0032912555101663;0;0;0,00446460280723652;0;0;0;0;0;0;0;0;0;0;0;0
"uwa¿aæ";0,0029246658683124;0;0;0;0;0,00246730714053773;0,00330281035297404;0;0;0,0017842972239511;0;0;0,00393135936813813;0;0;0;0,00811202445230453;0;0
"uwa¿aj¹c";0;0;0;0;0;0,00240944177555162;0;0;0;0,00348490076549741;0;0;0;0;0;0;0;0;0
"uwierzyæ";0,0015813770759364;0,00164202155839561;0;0;0;0;0;0;0;0,00241193939210685;0;0;0;0;0;0,00520353591074904;0;0;0
"uwiêziony";0,00114242965650495;0;0;0;0;0;0,00322535006300257;0;0;0;0;0;0;0;0;0;0;0;0
"uwolniæ";0,000677453189784109;0,00140686590106371;0,00193373435598014;0;0;0,0014287829514512;0;0;0;0;0;0;0;0;0,0152857096710811;0;0;0;0
"u¿ycie";0,00228485931300991;0;0;0;0;0;0;0,00367828710469262;0;0;0;0;0;0;0;0;0;0;0
"u¿yæ";0,00316275415187279;0;0,00225695533478272;0,0032912555101663;0;0,00166760201294035;0;0;0;0;0;0;0;0;0;0;0;0;0
"u¿ywaæ";0,0015813770759364;0,00328404311679121;0;0,0032912555101663;0;0,00166760201294035;0;0;0;0;0;0;0;0;0;0;0;0;0
"vernon";0,000677453189784109;0,00281373180212743;0,00966867177990072;0,00281991130096079;0;0;0;0,00218119979451441;0;0;0;0;0;0;0;0;0;0;0
"vernonem";0,000936674292199236;0;0,00267365965132774;0;0;0;0,00264445383587133;0;0;0;0;0;0;0;0;0;0;0;0
"victoria";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0184928125883502;0;0,0228580687787333;0,0103617315670133
"voldemort";0,00395052677488296;0,00820405231628362;0,00375881781157706;0,00182712666682809;0,00828270473524504;0,00370304900131628;0,00123925274423395;0,0084796886530708;0;0;0;0;0;0;0;0;0;0;0
"voldemorta";0,0045603775316475;0,013679652073059;0,0028927160469598;0;0,00637421500613266;0,011755414321399;0,00143055868062163;0,00326290507675194;0;0;0;0;0;0;0;0;0;0;0
"voldemortowi";0;0,00194518992894261;0;0;0,00294575775743632;0;0,00264445383587133;0;0;0;0;0;0;0;0;0;0;0;0
"volturi";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0451101043533831;0,0792177442303314;0;0
"wagon";0;0;0;0;0,00718568033947696;0;0;0,00367828710469262;0;0;0;0;0;0;0;0;0;0;0
"wahaæ";0;0;0,00326097139903974;0;0;0;0;0;0;0;0,0030932642985177;0;0;0;0;0;0;0;0
"wakacje";0,0015813770759364;0;0;0;0,00248664547947299;0;0,00223230140361826;0;0;0,00241193939210685;0;0;0;0;0;0;0;0;0
"walc";0;0,00237248174831526;0;0;0;0;0;0;0;0,00348490076549741;0;0;0;0;0;0;0;0;0
"walczyæ";0;0;0;0;0;0;0,00382522228114444;0,00218119979451441;0;0,004133045962567;0,00183428516052974;0;0;0;0;0;0;0,016532183850268;0
"walka";0;0,00728837843413775;0;0;0;0;0,00165140517648702;0;0;0,00892148611975552;0,00158377620259279;0;0;0;0;0;0,00811202445230453;0,00713718889580442;0
"wampir";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0624424309289885;0,0438620002623139;0,0192955151368548;0,0524807979792277
"warunki";0;0;0;0;0;0,00240944177555162;0;0;0;0,00348490076549741;0;0;0;0;0;0;0;0;0
"wa¿ny";0,000936674292199236;0,00194518992894261;0;0;0;0,00197549333288014;0;0;0;0;0;0;0;0;0;0;0;0;0
"w¹tpliwoœæ";0;0,00237248174831526;0;0;0;0;0;0;0;0;0,0030932642985177;0;0;0;0;0;0;0;0
"w¹¿";0,00203235956935233;0,00140686590106371;0,00386746871196029;0,00563982260192159;0;0;0;0;0;0;0;0;0,00455319011479013;0;0;0;0;0;0
"wbiegaæ";0,00114242965650495;0;0,00326097139903974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wbrew";0;0;0;0;0;0,00240944177555162;0;0;0;0;0;0;0;0;0;0;0;0,0139396030619896;0
"wchodziæ";0,0021947370971572;0;0,00125293927052569;0;0,00138045078920751;0,00277728675098721;0,0024785054884679;0,00141328144217847;0;0,00267795603743259;0;0;0;0;0;0;0,00304372564254533;0;0
"wci¹¿";0,00468337146099618;0;0;0;0;0;0;0;0;0;0;0;0,00629542556199156;0;0;0;0;0,0114290343893666;0
"wczeœniej";0,000677453189784109;0;0,00193373435598014;0;0;0,0014287829514512;0,00573783342171665;0;0;0,0020665229812835;0;0;0;0;0;0;0;0;0
"wczeœniejszy";0,00228485931300991;0;0;0;0;0,00240944177555162;0;0;0;0;0;0;0;0;0;0;0;0;0
"wdawaæ";0,00114242965650495;0;0;0;0;0;0,00322535006300257;0;0;0;0;0;0;0;0;0;0;0;0
"wdziêczny";0,000936674292199236;0;0;0;0;0;0;0;0;0,00285725859734166;0;0;0,00629542556199156;0;0;0;0;0;0
"weasley";0,00482842161374585;0,00364624547390383;0,00125293927052569;0,00182712666682809;0,00276090157841501;0,000925762250329069;0,00123925274423395;0,00282656288435693;0;0;0;0;0;0;0;0;0;0;0
"weasleya";0,000790688537968198;0;0,00225695533478272;0;0;0;0,00223230140361826;0,00509156854687109;0;0;0;0;0;0;0;0;0;0;0
"weasleyami";0;0;0;0,00475538435350452;0;0;0;0,00367828710469262;0;0;0;0;0;0;0;0;0;0;0
"weasleyowie";0,00237206561390459;0;0;0,0032912555101663;0,00248664547947299;0;0;0,0127289213671777;0;0;0;0;0;0;0;0;0;0;0
"weasleyów";0,000677453189784109;0,00140686590106371;0;0,00281991130096079;0;0;0,00573783342171665;0,00218119979451441;0;0;0;0;0;0;0;0;0;0;0
"wed³ug";0;0;0;0,0032912555101663;0;0;0;0;0;0,00241193939210685;0,00214088334613675;0;0;0;0;0;0;0;0,00874679966320461
"wedrzeæ";0,00114242965650495;0;0;0;0;0;0;0,00367828710469262;0;0;0;0;0;0;0;0;0;0;0
"wegetarianin";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00751835072556386;0;0;0,0126378502468622
"wejœcie";0;0,00328404311679121;0;0,0032912555101663;0;0;0;0;0;0,00241193939210685;0,00214088334613675;0;0;0;0;0;0;0;0
"wejœciowy";0,00114242965650495;0;0;0;0;0;0,00322535006300257;0;0;0;0;0;0;0;0;0;0;0;0
"wejœæ";0,000936674292199236;0;0,00534731930265548;0;0;0,00395098666576028;0;0;0;0;0;0;0;0;0;0;0;0;0
"wesele";0;0,00948992699326102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00792177442303314;0;0
"wesprzeæ";0;0;0;0;0;0;0,00322535006300257;0;0;0;0;0;0;0;0;0,00751835072556386;0;0;0
"wezwaæ";0;0;0;0;0;0;0;0,00188331258518961;0;0,00535289167185331;0,00158377620259279;0,0251964395867035;0,00393135936813813;0;0,0131981350216066;0;0;0;0
"wiadomoœæ";0,00237206561390459;0,00328404311679121;0;0;0;0,00166760201294035;0,00223230140361826;0;0;0;0;0;0;0;0;0;0;0;0
"wi¹zaæ";0,00114242965650495;0;0;0;0;0;0,00322535006300257;0;0;0;0;0;0;0;0;0;0;0;0
"widaæ";0,000790688537968198;0;0;0;0;0,00333520402588069;0,00223230140361826;0;0;0;0;0;0,00531424944076498;0;0;0;0;0;0
"widnieæ";0,00114242965650495;0;0;0;0;0;0,00322535006300257;0;0;0;0;0;0;0;0;0;0;0;0
"widoczny";0;0,00194518992894261;0;0;0;0,00197549333288014;0;0;0;0;0;0;0;0;0;0;0;0;0,0103617315670133
"widok";0,000790688537968198;0;0;0;0;0,00333520402588069;0;0;0;0;0;0;0;0;0;0;0,00548275003278923;0;0,00874679966320461
"widz¹c";0,00135490637956822;0;0;0;0;0;0,00191261114057222;0;0;0,0020665229812835;0;0;0,00455319011479013;0;0;0;0,0046975595574542;0;0
"widzialny";0;0;0,00267365965132774;0;0;0;0,00264445383587133;0;0;0;0;0;0,00629542556199156;0;0;0;0;0;0
"widzieæ";0,00116596027562861;0,00242134774551654;0,00199688256844105;0,00194133239450199;0,00293347350762137;0,00196725523063035;0,00065835651710271;0,00450485852359522;0;0,00284534340224219;0,00189418575063551;0;0,00313458634856941;0;0;0,00460392369946131;0;0;0
"wieczny";0;0;0;0;0;0;0;0;0;0;0,0030932642985177;0;0,00767831563461841;0;0;0;0;0;0
"wieczorem";0,00468337146099618;0;0;0;0,00589151551487263;0;0,00528890767174266;0;0;0;0;0;0;0;0;0;0;0;0
"wieczór";0,000936674292199236;0;0;0;0;0;0,00264445383587133;0;0;0;0;0;0;0;0;0;0,00649503661639617;0;0
"wiedza";0;0;0,00534731930265548;0;0;0,00197549333288014;0;0;0;0,00285725859734166;0;0;0;0;0;0;0;0;0
"wiedzieæ";0,000584933173662479;0,00121472973902296;0,00500893076121214;0,00243479504058921;0;0;0;0,00188331258518961;0;0;0;0;0;0;0,0263962700432132;0;0;0;0
"wieko";0,00228485931300991;0,00237248174831526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wiele";0,000677453189784109;0,00281373180212743;0;0;0;0;0;0;0;0,0061995689438505;0,00183428516052974;0;0,00455319011479013;0;0;0;0;0;0
"wielki";0,0021947370971572;0,00364624547390383;0,00125293927052569;0;0;0,000925762250329069;0,00371775823270184;0,00282656288435693;0;0,00669489009358147;0,00831951675629057;0;0;0;0;0;0;0;0
"wielosokowego";0,000936674292199236;0,00389037985788521;0;0;0;0,00197549333288014;0;0;0;0;0;0;0;0;0;0;0;0;0
"wielosokowy";0,00187334858439847;0;0;0,0116967716517823;0;0,00197549333288014;0;0;0;0;0;0;0;0;0;0;0;0;0
"wielu";0,000438947419431441;0;0,00125293927052569;0,00182712666682809;0;0,00277728675098721;0;0;0;0,00267795603743259;0,0011885023937558;0;0;0;0,00990418661463163;0;0,00304372564254533;0;0
"wierny";0,000936674292199236;0;0;0;0;0;0;0;0;0,00285725859734166;0,00253615715497374;0;0;0;0;0;0;0;0
"wierzba";0;0;0;0,00475538435350452;0;0;0,0129014002520103;0;0;0;0;0;0;0;0;0;0;0;0
"wierzyæ";0;0,00210456185739369;0,0028927160469598;0;0;0,00213734805843617;0,00286111736124326;0,00489435761512791;0;0,00618271498448919;0,00685986948279039;0;0;0;0;0;0;0;0
"wie¿a";0,00135490637956822;0,00140686590106371;0,00193373435598014;0;0,00213053033026131;0;0;0;0;0,0020665229812835;0;0;0;0;0;0;0;0;0
"wiêcej";0;0;0,00386746871196029;0;0;0,00428634885435361;0,00191261114057222;0;0;0;0;0;0;0;0;0,00891666397479733;0;0,008266091925134;0
"wiêkszy";0,00187334858439847;0;0;0;0;0;0;0;0;0;0;0;0,00629542556199156;0;0;0;0,00649503661639617;0;0
"wiêzieñ";0;0;0;0;0;0;0,00264445383587133;0;0;0;0,00507231430994748;0;0;0;0,0211346429581145;0;0;0;0
"wigilia";0;0,00237248174831526;0;0;0,00359284016973848;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wiktor";0,00456971862601982;0,00237248174831526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wilk";0;0;0;0;0;0;0;0;0;0;0,0126807857748687;0;0;0;0;0,0123285417255668;0;0,0114290343893666;0
"wilko³ak";0;0;0;0;0;0;0,00382522228114444;0;0;0,0061995689438505;0;0;0;0;0;0,0178333279495947;0,0140926786723626;0,016532183850268;0
"wina";0,000790688537968198;0;0;0,0032912555101663;0;0;0;0,00254578427343554;0;0;0,00214088334613675;0;0;0;0;0;0;0;0
"winny";0;0;0;0;0;0;0,00322535006300257;0,00367828710469262;0;0;0;0;0;0;0;0;0;0;0
"wita";0,00228485931300991;0;0;0;0;0;0,00322535006300257;0;0;0;0;0;0;0;0;0;0;0;0
"wizja";0,000790688537968198;0,00328404311679121;0;0;0;0;0;0,00254578427343554;0;0;0;0;0;0;0;0,0312212154644942;0;0;0
"wizyta";0,00116986634732496;0;0;0;0,00367912613434166;0;0,00330281035297404;0;0;0;0;0;0;0,0248203733242154;0;0,00384945604796859;0;0,0142743777916088;0
"wkrótce";0,00135490637956822;0;0;0;0;0,0014287829514512;0;0;0;0,0020665229812835;0;0;0;0;0;0,013374995962196;0,0093951191149084;0;0
"wlewaæ";0,00114242965650495;0;0;0;0,00359284016973848;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"w³adca";0;0;0;0;0;0;0;0;0,0375065494749638;0,01714355158405;0,0126807857748687;0;0;0;0;0;0;0;0
"w³adza";0;0;0;0;0;0;0;0;0;0,00285725859734166;0,00507231430994748;0;0;0,0397457464585437;0;0;0;0;0
"w³amaæ";0,00228485931300991;0;0;0;0;0;0,00322535006300257;0;0;0;0;0;0;0;0;0;0;0;0
"w³asny";0,0015201258438825;0,00105228092869685;0,0014463580234799;0,00210918388197069;0;0,00213734805843617;0;0;0;0;0;0;0;0;0;0;0,00351359168630727;0,00618271498448919;0
"w³aœciwy";0,000936674292199236;0;0,00267365965132774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0114290343893666;0
"wniosek";0;0;0;0;0;0,00197549333288014;0,00264445383587133;0;0;0,00571451719468332;0;0;0;0;0;0;0;0;0
"wobec";0;0;0;0,00210918388197069;0;0,00106867402921809;0,00143055868062163;0,00326290507675194;0;0;0,00137197389655808;0;0;0;0;0;0,00351359168630727;0;0,00560534082251355
"woda";0,00203235956935233;0;0;0;0;0;0,00191261114057222;0;0;0,004133045962567;0,00366857032105947;0;0,0136595703443704;0;0;0;0;0;0
"wojenny";0;0;0;0;0;0;0;0;0,0375065494749638;0,00285725859734166;0,00253615715497374;0;0;0;0;0;0;0;0
"wokó³";0,00468337146099618;0;0;0;0;0,00197549333288014;0,00264445383587133;0;0;0;0;0;0;0;0;0;0;0;0
"wolno";0,000936674292199236;0;0;0,00389892388392742;0;0;0;0;0;0;0;0;0,00629542556199156;0;0;0;0;0;0
"wolnoœæ";0,00114242965650495;0;0;0;0;0;0,00322535006300257;0;0;0;0;0;0;0;0;0;0;0;0
"wolny";0;0;0,00652194279807949;0,00475538435350452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wood";0;0;0;0,00475538435350452;0;0;0,00322535006300257;0;0;0;0;0;0;0;0;0;0;0;0
"wówczas";0;0;0;0;0;0;0;0;0;0,00348490076549741;0,0030932642985177;0;0;0;0;0;0;0;0
"wpadaæ";0,00233973269464992;0,00121472973902296;0;0,00243479504058921;0;0;0;0,00376662517037923;0;0,0017842972239511;0,00158377620259279;0;0;0;0;0;0;0;0
"wpaœæ";0;0;0,00225695533478272;0,0032912555101663;0;0;0,00223230140361826;0;0;0;0;0;0,00531424944076498;0;0;0;0;0;0
"wp³yw";0;0;0;0;0;0;0;0;0;0;0;0;0,00767831563461841;0;0;0,00751835072556386;0;0;0
"wprost";0,00114242965650495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00792177442303314;0;0
"wprowadziæ";0,000936674292199236;0;0;0,00389892388392742;0;0,00197549333288014;0;0;0;0;0;0;0;0;0;0;0;0;0
"wracaæ";0,00256511260638295;0;0,000665627522813684;0,000970666197250995;0,00293347350762137;0,00196725523063035;0,00131671303420542;0,00150161950786507;0;0,00142267170112109;0,00252558100084735;0,0100449244351883;0;0;0,00526162708509864;0,00153464123315377;0;0;0
"wraz";0,00249611785200724;0,00115192972214213;0;0,00230891916487932;0,00087222997213085;0,00175481282226919;0,000783014791267416;0;0;0;0,00525663929870859;0;0,00745622595561502;0;0,00625790392703403;0,00182522197871826;0;0;0,00306807741169762
"wreszcie";0,00468337146099618;0;0;0;0;0;0;0;0;0,0114290343893666;0,00253615715497374;0;0;0;0;0;0;0;0
"wrêczyæ";0,00114242965650495;0;0;0;0,00359284016973848;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wrogi";0;0;0;0;0;0,00197549333288014;0;0;0;0;0;0;0;0;0;0;0,00649503661639617;0;0,0103617315670133
"wróciæ";0,000832039284002415;0,00115192972214213;0,00395831272493117;0,00115445958243966;0,00087222997213085;0,00116987521484612;0;0,000892973833302705;0;0,00338410255281669;0,00225284541373225;0;0,00186405648890375;0;0,00625790392703403;0;0;0;0
"wróg";0;0,00140686590106371;0;0,00281991130096079;0;0;0;0;0;0,0020665229812835;0,00183428516052974;0;0;0;0;0,00445833198739866;0;0;0
"wró¿biarstwo";0,00281002287659771;0;0;0;0;0;0,00793336150761399;0,00301581541644669;0;0;0;0;0;0;0;0;0;0;0
"wrzeszczeæ";0;0,00474496349663051;0;0;0;0;0,00645070012600514;0;0;0;0;0;0;0;0;0;0;0;0
"wrzeœnia";0;0;0,00326097139903974;0;0;0,00240944177555162;0;0;0;0;0;0;0;0;0;0;0;0;0
"wrzucaæ";0,00342728896951486;0;0;0,00475538435350452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wrzuciæ";0,00228485931300991;0;0;0;0;0;0;0;0;0,00348490076549741;0;0;0;0;0;0;0;0;0
"wskazaæ";0,00114242965650495;0;0;0;0;0;0;0;0;0,00348490076549741;0;0;0;0;0;0;0;0;0
"wskazywaæ";0;0;0;0;0;0;0;0;0;0,00696980153099482;0,0061865285970354;0;0;0;0;0;0;0;0
"wspomnienia";0,000936674292199236;0;0;0;0,00589151551487263;0;0;0;0;0;0;0;0;0;0;0;0,00649503661639617;0;0
"wspomnienie";0;0,00164202155839561;0;0,0032912555101663;0,00248664547947299;0;0;0;0;0;0;0;0;0;0;0,00520353591074904;0;0;0
"wspomnieniem";0,00114242965650495;0;0;0;0,00359284016973848;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wspólny";0,00351157935545152;0,000911561368475957;0,00125293927052569;0;0,00276090157841501;0,00462881125164535;0,00123925274423395;0,00141328144217847;0;0;0;0;0,00295018324691155;0;0;0;0;0;0
"wszelki";0,00135490637956822;0;0,00193373435598014;0;0,00213053033026131;0,0014287829514512;0;0;0;0,0020665229812835;0;0;0;0;0;0;0;0;0
"wszyscy";0,00305081070800885;0,0017278945832132;0;0;0,00087222997213085;0,00175481282226919;0,000783014791267416;0,00267892149990811;0;0,00169205127640834;0,00225284541373225;0,011946907497065;0,00372811297780751;0;0;0;0,00384632143807945;0;0
"wszystkich";0,000277346428000805;0,000575964861071065;0,000791662544986233;0,00115445958243966;0;0;0,000783014791267416;0,00267892149990811;0;0,00253807691461252;0,00225284541373225;0,0238938149941299;0,00186405648890375;0;0;0;0,00384632143807945;0;0
"wszystkie";0,000977136213742057;0,000676405711144064;0,000929718291723115;0,00135578245762258;0,00102433563999582;0,000686943188839928;0,000919562481187908;0,00104869696325733;0;0,000993561607892943;0,000881904208148784;0;0;0;0;0;0;0;0
"wszystkim";0,000936674292199236;0;0;0;0;0;0;0;0;0,00285725859734166;0,00253615715497374;0;0;0;0;0;0;0;0
"wœciek³y";0;0,00281373180212743;0;0;0,00213053033026131;0;0;0,00218119979451441;0;0;0,00366857032105947;0;0;0;0;0;0;0;0,00749416116169737
"wtajemniczyæ";0,00114242965650495;0;0;0;0;0,00240944177555162;0;0;0;0;0;0;0;0;0;0;0;0;0
"wtedy";0,000325712071247352;0;0,00185943658344623;0;0,00102433563999582;0;0,00183912496237582;0,00104869696325733;0;0,000993561607892943;0;0;0,00656737176281009;0;0;0,00214351717258385;0;0,00397424643157177;0,00720622115607956
"wuj";0,00135490637956822;0,00140686590106371;0,00580120306794043;0,00281991130096079;0;0;0;0,00218119979451441;0;0;0;0;0;0;0;0;0;0;0
"wuja";0,00114242965650495;0;0;0;0;0;0;0;0;0;0;0;0;0,0484765300513968;0;0;0;0;0
"wujem";0,000936674292199236;0;0;0;0;0;0,00264445383587133;0;0;0;0;0;0;0,0397457464585437;0;0;0;0;0
"wybaczaæ";0;0,00194518992894261;0;0;0;0;0;0;0;0,00285725859734166;0,00253615715497374;0;0;0;0;0;0;0;0
"wybaczalny";0,00114242965650495;0,00237248174831526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wybieraæ";0;0,00140686590106371;0;0;0;0;0;0,00218119979451441;0;0;0,00183428516052974;0;0;0;0;0;0;0,016532183850268;0,0149883223233947
"wybór";0;0;0;0,00389892388392742;0,00294575775743632;0;0;0;0;0;0;0;0;0;0;0;0;0,0342871031680999;0
"wybraæ";0,00233973269464992;0;0,00166964358707071;0;0,00183956306717083;0,00370096071080659;0,00495421552946106;0;0;0;0;0;0;0;0;0;0;0,00713718889580442;0
"wybuchaæ";0;0,00194518992894261;0,00267365965132774;0;0;0;0;0,00301581541644669;0;0;0;0;0;0;0;0;0;0;0
"wychodziæ";0,00409453221563736;0;0;0,00730438512176762;0,00183956306717083;0,00246730714053773;0,00495421552946106;0;0;0;0;0;0;0,0248203733242154;0;0;0;0;0
"wyci¹gaæ";0;0,00237248174831526;0;0;0;0;0;0;0;0,00348490076549741;0;0;0;0;0;0;0;0;0
"wycieczka";0,000790688537968198;0;0,00225695533478272;0;0,00248664547947299;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00874679966320461
"wyczarowaæ";0,00281002287659771;0;0,00267365965132774;0;0;0;0,00528890767174266;0;0;0;0;0;0;0;0;0;0;0;0
"wyczarowywaæ";0;0;0;0;0;0;0,00645070012600514;0;0;0;0,0030932642985177;0;0;0;0;0;0;0;0
"wydaæ";0,00114242965650495;0;0;0;0;0;0;0;0;0;0,0030932642985177;0;0;0;0;0;0;0;0
"wydarzenie";0,00474217232848877;0,00140686590106371;0;0;0,00213053033026131;0,0014287829514512;0;0;0;0,0020665229812835;0;0;0;0;0;0;0;0;0
"wydarzyæ";0,00114242965650495;0;0;0;0;0,00240944177555162;0;0;0;0;0;0;0;0;0;0;0;0;0
"wydawaæ";0,0005067086146275;0,00105228092869685;0;0;0;0,00106867402921809;0;0;0;0,0015456787461223;0,00137197389655808;0;0;0;0;0,00333465877635644;0;0;0,00560534082251355
"wydobywaæ";0,00228485931300991;0;0,00326097139903974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wydostaæ";0,00114242965650495;0;0;0;0;0;0;0;0;0;0;0;0,00767831563461841;0;0;0;0;0;0
"wygraæ";0,00237206561390459;0;0,00902782133913087;0;0;0;0;0,00254578427343554;0;0,0048238787842137;0;0;0;0;0;0;0;0;0
"wygrywaæ";0,000790688537968198;0;0;0;0,00248664547947299;0;0;0,00254578427343554;0;0,00723581817632055;0;0;0;0;0;0;0;0;0
"wyjaœniaæ";0,0029246658683124;0;0;0;0,00367912613434166;0;0,00165140517648702;0,00376662517037923;0;0,0017842972239511;0;0;0;0;0;0,00384945604796859;0;0;0
"wyjaœniæ";0;0;0,00386746871196029;0;0,00213053033026131;0;0,00191261114057222;0;0;0;0;0;0,00455319011479013;0;0;0;0;0,008266091925134;0
"wyjaœnienie";0,00228485931300991;0;0;0;0;0;0,00322535006300257;0;0;0;0;0;0;0;0;0;0;0;0
